date,wban,stn,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,usaf,name,country,state,call,lat,lon,elev,begin,end,point_gis,fake_date
1950-01-01,13820,747686,1950,01,01,62.7,24,57.9,24,1026.5,24,1025.7,24,8.7,24,9.5,24,14.0,999.9,71.1,*,57.9,*,0,I,999.9,0,0,0,0,0,0,747686,KEESLER AIR FORCE BASE,US,MS,KBIX,30.417,-88.917,+0010.1,19420509,20190901,POINT(-88.917 30.417),2000-01-01
1950-01-01,99999,749126,1950,01,01,37.7,24,36,24,994,24,986.9,24,19.5,24,7.0,24,11.1,999.9,39.4,*,36.3,*,99.99,,999.9,0,1,0,0,0,0,749126,KEFLAVIK /MEEKS FLD WBAS,IC,,,63.95,-22.616,+0059.0,19470501,19510901,POINT(-22.616 63.95),2000-01-01
1950-01-01,16201,040180,1950,01,01,37.4,24,35.7,24,994,24,986.9,24,19.5,24,7.0,24,11.1,999.9,39.9,,36,,0.31,G,999.9,0,1,0,0,0,0,040180,KEFLAVIK NAVAL AIR STATION,IC,,BIKF,63.967,-22.6,+0052.1,19421001,20190831,POINT(-22.6 63.967),2000-01-01
1950-01-01,99999,477710,1950,01,01,43.6,24,40.6,24,1009.3,24,1007.6,24,3.6,24,1.6,24,8.9,999.9,49.3,*,37.4,*,99.99,,999.9,1,1,0,0,0,0,477710,OSAKA INTL,JA,,RJOO,34.786,135.438,+0015.2,19451101,20190831,POINT(135.438 34.786),2000-01-01
1950-01-01,26513,999999,1950,01,01,-1.8,12,-13.8,12,1023.8,12,1017.9,12,21.2,12,19.1,12,30.1,999.9,3.9,*,-11,*,99.99,,999.9,0,0,1,0,0,0,999999,SHUNGNAK CAA,US,AK,SHG,66.9,-157.033,+0042.1,19480709,19500915,POINT(-157.033 66.9),2000-01-01
1950-01-01,12835,999999,1950,01,01,65.7,24,55.7,24,1026.4,24,1026.1,24,13.8,24,7.8,24,13.0,999.9,75.9,*,57.9,*,0,I,999.9,0,0,0,0,0,0,999999,FORT MYERS PAGE FIELD,US,FL,KFMY,26.585,-81.861,+0005.5,19480101,19751231,POINT(-81.861 26.585),2000-01-01
1950-01-01,13964,723440,1950,01,01,54.2,24,51.9,24,1024.3,24,1007.3,24,5.5,24,3.3,24,6.0,999.9,63,*,51.1,*,99.99,,999.9,1,1,0,0,0,0,723440,FORT SMITH REGIONAL AIRPORT,US,AR,KFSM,35.333,-94.363,+0136.9,19470101,20190831,POINT(-94.363 35.333),2000-01-01
1950-01-01,13911,722595,1950,01,01,59,24,57.7,24,1023.2,24,1001.3,24,2.5,24,0.5,24,6.0,999.9,63,*,57,*,99.99,,999.9,1,1,0,0,0,0,722595,FORT WORTH NAVAL AIR STATION,US,TX,KNFW,32.767,-97.45,+0185.3,19421201,20190831,POINT(-97.45 32.767),2000-01-01
1950-01-01,14827,725330,1950,01,01,43.9,24,41.6,24,1026.4,24,995.4,24,4.1,24,5.1,24,10.1,999.9,47.3,,41,*,0.08,G,999.9,1,1,0,0,0,0,725330,FORT WAYNE INTERNATIONAL AIRP,US,IN,KFWA,40.971,-85.206,+0241.1,19411101,20190831,POINT(-85.206 40.971),2000-01-01
1950-01-01,93991,999999,1950,01,01,53.6,24,51.1,24,1025,24,1014.6,24,3.7,24,2.8,24,7.0,999.9,57,*,51.1,*,99.99,,999.9,1,1,0,0,0,0,999999,WALNUT RIDGE MUNICIPAL ARPT,US,AR,KARG,36.125,-90.924,+0083.2,19490401,20041231,POINT(-90.924 36.125),2000-01-01
1950-01-01,13959,722560,1950,01,01,61.8,24,60.1,24,1023.3,24,1005,24,2.2,24,3.1,24,6.0,999.9,66,*,60.1,*,99.99,,999.9,1,1,0,0,0,0,722560,WACO REGIONAL AIRPORT,US,TX,KACT,31.619,-97.228,+0152.4,19420514,20190831,POINT(-97.228 31.619),2000-01-01
1950-01-01,12843,999999,1950,01,01,68.9,24,56,24,1027.8,24,1026.8,24,13.8,24,13.4,24,21.0,999.9,73,*,66,*,99.99,,999.9,0,1,0,0,0,0,999999,VERO BEACH MUNICIPAL ARPT,US,FL,KVRB,27.653,-80.243,+0008.5,19490114,19550101,POINT(-80.243 27.653),2000-01-01
1950-01-01,12841,999999,1950,01,01,64.2,24,53.9,24,1028.8,24,1024.4,24,14.3,24,7.6,24,15.0,999.9,73.9,*,57,*,0,I,999.9,0,0,0,0,0,0,999999,ORLANDO MUNICIPAL ARPT,US,FL,KORL,28.545,-81.333,+0034.1,19500101,19721231,POINT(-81.333 28.545),2000-01-01
1950-01-01,23048,723676,1950,01,01,45.4,24,36.7,24,1020.3,24,881,24,29.8,24,7.1,24,19.0,999.9,62.1,*,35.1,*,0,I,999.9,0,0,0,0,1,1,723676,TUCUMCARI MUNICIPAL ARPT,US,NM,KTCC,35.182,-103.603,+1239.0,19460801,20190831,POINT(-103.603 35.182),2000-01-01
1950-01-01,24151,999999,1950,01,01,16.1,24,10.7,24,1021.3,24,860.7,24,29.8,24,2.7,24,6.0,999.9,36,*,3,*,0,I,999.9,0,0,0,0,0,0,999999,MALAD CITY AIRPORT,US,ID,KMLD,42.149,-112.287,+1372.5,19480101,19550101,POINT(-112.287 42.149),2000-01-01
1950-01-01,99999,467340,1950,01,01,71,24,67.6,24,1007.1,24,1005.8,24,4.5,24,2.9,24,6.0,999.9,76.3,*,66.4,*,99.99,,999.9,0,1,0,0,0,0,467340,MAGONG,TW,,RCQC,23.569,119.628,+0031.4,19490531,20140228,POINT(119.628 23.569),2000-01-01
1950-01-01,93211,999999,1950,01,01,44,8,40.1,8,1020.5,8,1020.1,8,3.3,8,3.6,8,5.1,999.9,50,*,39.9,*,0,I,999.9,1,0,0,0,0,0,999999,OAKLAND NAS,US,CA,NBJ,37.733,-122.2,+0002.1,19490601,19541031,POINT(-122.2 37.733),2000-01-01
1950-01-01,14853,999999,1950,01,01,39.9,24,39.1,24,1026.5,24,997.3,24,1.4,24,3.1,24,7.0,999.9,46,*,37,*,99.99,,999.9,1,1,0,0,0,0,999999,DETROIT WILLOW RUN AP,US,MI,KYIP,42.233,-83.533,+0218.2,19480101,19681001,POINT(-83.533 42.233),2000-01-01
1950-01-01,24012,999999,1950,01,01,9.2,24,4.5,24,1019.1,24,922.4,24,12.1,24,13.8,24,22.0,999.9,19,*,-2,*,99.99,,999.9,0,0,1,0,0,0,999999,DICKINSON MUNICIPAL AP,US,ND,KDIK,46.799,-102.797,+0787.3,19481201,19721231,POINT(-102.797 46.799),2000-01-01
1950-01-01,99999,722575,1950,01,01,61.4,18,60.9,18,1022.9,18,989.7,18,2.8,18,0.7,18,4.1,999.9,65.3,*,59.4,*,0,I,999.9,1,0,0,0,0,0,722575,KILLEEN MUNI (AWOS)          ,US,TX,KILE,31.083,-97.683,+0258.0,19460515,20051231,POINT(-97.683 31.083),2000-01-01
1950-01-01,12850,999999,1950,01,01,71.5,24,60.5,24,1023.8,24,1023.5,24,11.9,24,18.9,24,24.1,999.9,75.9,*,69.1,*,99.99,,999.9,0,1,0,0,0,0,999999,KEY WEST NAS,US,FL,KNQX,24.583,-81.683,+0007.3,19450301,19721231,POINT(-81.683 24.583),2000-01-01
1950-01-01,12836,999999,1950,01,01,71.5,24,60.5,24,1023.8,24,1023.5,24,11.9,24,18.8,24,24.1,999.9,75.9,*,69.1,*,99.99,,999.9,0,1,0,0,0,0,999999,KEY WEST INTL ARPT,US,FL,KEYW,24.555,-81.752,+0006.4,19480101,19721231,POINT(-81.752 24.555),2000-01-01
1950-01-01,43313,999999,1950,01,01,37.7,24,37,24,1010.9,24,995.1,24,4.1,24,5.9,24,12.0,999.9,41,*,32,*,99.99,,999.9,1,1,0,0,0,0,999999,FUSSA,JA,,RJTY,35.75,139.35,+0139.0,19481231,19680331,POINT(139.35 35.75),2000-01-01
1950-01-01,99999,063800,1950,01,01,31.3,6,22.3,6,9999.9,0,1031.3,6,5.5,6,5.1,6,8.9,999.9,39,,27,,0,I,999.9,0,0,0,0,0,0,063800,MAASTRICHT,NL,,EHBK,50.912,5.77,+0114.3,19490101,20190831,POINT(5.77 50.912),2000-01-01
1950-01-01,24138,999999,1950,01,01,32.1,24,11.2,24,1008.4,24,830.5,24,32.7,24,15.6,24,28.0,999.9,39.9,*,21,*,0,I,999.9,0,0,0,0,0,0,999999,DILLON,US,MT,KDLN,45.258,-112.554,+1591.7,19480101,19970630,POINT(-112.554 45.258),2000-01-01
1950-01-01,99999,042000,1950,01,01,-24.2,8,-29.8,8,1023.2,8,1017.8,8,24.2,8,7.3,8,9.9,999.9,-17.5,*,-26.5,*,0,I,999.9,0,0,0,0,0,0,042000,DUNDAS,GL,,,76.5,-69,+0020.0,19460908,20041005,POINT(-69 76.5),2000-01-01
1950-01-01,24235,999999,1950,01,01,26.1,13,25.3,13,1018.3,13,880.6,13,1,13,10.3,13,17.1,999.9,30.9,*,23,*,99.99,,999.9,1,0,1,0,0,0,999999,SEXTON SUMMIT,US,OR,KSXT,42.6,-123.364,+1170.7,19480101,19721231,POINT(-123.364 42.6),2000-01-01
1950-01-01,13975,723527,1950,01,01,45,24,39.8,24,1021.7,24,943,24,5.7,24,6.2,24,17.1,999.9,64,*,34,*,99.99,,999.9,1,1,0,0,0,0,723527,GAGE/SHATTUCK,US,OK,KGAG,36.297,-99.769,+0671.2,19460801,20100709,POINT(-99.769 36.297),2000-01-01
1950-01-01,99999,108580,1950,01,01,23.5,24,20.6,24,1032.4,24,967,24,8,24,6.9,24,11.1,999.9,29.3,*,19.4,*,0,I,999.9,0,0,0,0,0,0,108580,FURSTENFELDBRUCK,GM,,ETSF,48.206,11.267,+0519.1,19380401,20030814,POINT(11.267 48.206),2000-01-01
1950-01-01,93034,722688,1950,01,01,45.4,24,42,24,1020.8,24,894.3,24,8.3,24,4.6,24,8.9,999.9,61,*,35.1,*,0,I,999.9,1,0,0,0,0,0,722688,LEA COUNTY REGIONAL AIRPORT,US,NM,KHOB,32.693,-103.213,+1114.0,19421101,20190831,POINT(-103.213 32.693),2000-01-01
1950-01-01,23054,723677,1950,01,01,38.3,24,20.1,24,1020.9,24,793.5,24,29.8,24,10.8,24,26.0,999.9,51.1,*,28,*,0,I,999.9,0,0,0,0,0,0,723677,LAS VEGAS MUNICIPAL ARPT,US,NM,KLVS,35.654,-105.142,+2095.2,19460801,20190901,POINT(-105.142 35.654),2000-01-01
1950-01-01,99999,722695,1950,01,01,45.9,24,40.2,24,1025.2,24,876.4,24,16.4,24,1.4,24,5.1,999.9,57.4,*,39.4,*,0,I,999.9,0,0,0,0,0,0,722695,LAS CRUCES INTL,US,NM,KLRU,32.283,-106.917,+1358.0,19470818,20051231,POINT(-106.917 32.283),2000-01-01
1950-01-01,93987,999999,1950,01,01,65.8,24,64.3,24,1023.7,24,1012.4,24,4.5,24,2.9,24,5.1,999.9,71.1,*,63,*,99.99,,999.9,1,1,0,0,1,0,999999,LUFKIN ANGELINA CO,US,TX,KLFK,31.236,-94.754,+0096.3,19480801,19721231,POINT(-94.754 31.236),2000-01-01
1950-01-01,24172,999999,1950,01,01,24,24,5.5,24,1016.3,24,878.2,24,38.3,24,5.3,24,22.9,999.9,52,*,8.1,*,0,I,999.9,0,0,0,0,0,0,999999,LOVELOCK DERBY FIELD,US,NV,KLOL,40.068,-118.569,+1189.9,19481101,19761231,POINT(-118.569 40.068),2000-01-01
1950-01-01,23174,999999,1950,01,01,52.6,24,46.3,24,1017.9,24,1014.2,24,4.1,24,3.2,24,6.0,999.9,60.1,*,48,*,0,I,999.9,1,0,0,0,0,0,999999,LOS ANGELES MUNICIPAL ARPT,US,CA,KLAX,33.938,-118.389,+0099.4,19470101,19721231,POINT(-118.389 33.938),2000-01-01
1950-01-01,93821,999999,1950,01,01,49.5,24,42.5,24,1027.4,24,1009.5,24,7.1,24,5.7,24,10.1,999.9,51.1,*,48,*,99.99,,999.9,1,1,0,0,0,0,999999,LOUISVILLE STANDIFORD FIELD,US,KY,KSDF,38.181,-85.739,+0148.7,19480101,19721231,POINT(-85.739 38.181),2000-01-01
1950-01-01,12916,722310,1950,01,01,63.5,24,58.7,24,1026.6,24,1025.5,23,5.8,24,7.8,24,15.0,999.9,73,*,55.9,*,0,I,999.9,1,0,0,0,0,0,722310,LOUIS ARMSTRONG NEW ORLEANS I,US,LA,KMSY,29.997,-90.278,+0001.2,19451001,20190831,POINT(-90.278 29.997),2000-01-01
1950-01-01,23042,722670,1950,01,01,44.3,24,41.3,24,1022,24,908.7,24,9.2,24,4.9,24,12.0,999.9,55,*,34.3,,0,G,999.9,1,0,0,0,0,0,722670,LUBBOCK INTERNATIONAL AIRPORT,US,TX,KLBB,33.666,-101.823,+0991.8,19450810,20190831,POINT(-101.823 33.666),2000-01-01
1950-01-01,26615,702190,1950,01,01,28.3,22,27.7,22,1006.9,22,1005.5,22,2.1,22,14.7,22,26.0,999.9,35.1,*,9,*,99.99,,999.9,1,1,1,0,0,0,702190,BETHEL AIRPORT,US,AK,PABE,60.785,-161.829,+0031.1,19450101,20190901,POINT(-161.829 60.785),2000-01-01
1950-01-01,99999,208910,1950,01,01,-13.3,4,-15.3,4,1035.1,4,9999.9,0,9.3,4,6.9,4,14.0,999.9,-2,*,-31,*,99.99,,999.9,0,0,1,0,0,0,208910,HATANGA,RS,,,71.983,102.467,+0033.0,19370102,20190831,POINT(102.467 71.983),2000-01-01
1950-01-01,14774,999999,1950,01,01,30.3,24,20,24,1030.7,24,1010.2,24,8.9,24,5.5,24,14.0,999.9,39,*,27,*,99.99,,999.9,0,0,1,0,0,0,999999,UTICA CAA AP,US,NY,,43.167,-75.317,+0163.1,19490101,19501125,POINT(-75.317 43.167),2000-01-01
1950-01-01,26617,999999,1950,01,01,12.1,24,9,24,1008.3,24,1007.7,24,0.3,24,27.0,24,37.1,999.9,18,*,7,*,99.99,,999.9,0,0,1,0,0,0,999999,NOME MUNICIPAL ARPT,US,AK,PAOM,64.511,-165.44,+0006.7,19470101,19721231,POINT(-165.44 64.511),2000-01-01
1950-01-01,13737,999999,1950,01,01,41.1,24,26.6,24,1033.8,24,1032.8,24,6.5,24,3.5,24,8.9,999.9,57,*,30,*,0,I,999.9,0,0,0,0,0,0,999999,NORFOLK REGIONAL ARPT,US,VA,KORF,36.903,-76.192,+0009.1,19480101,19721231,POINT(-76.192 36.903),2000-01-01
1950-01-01,24284,999999,1950,01,01,37.2,24,34,24,1019.1,24,1018.6,24,11.2,24,10.2,24,20.0,999.9,44.1,*,34,*,99.99,,999.9,0,1,1,0,0,0,999999,NORTH BEND MUNI AIRPORT,US,OR,KOTH,43.413,-124.244,+0005.2,19490501,19761231,POINT(-124.244 43.413),2000-01-01
1950-01-01,93718,999999,1950,01,01,44.6,24,37.3,24,1033.5,24,1032.3,24,9.7,24,1.6,24,5.1,999.9,62.1,*,33.1,*,0,I,999.9,0,0,0,0,0,0,999999,NORTH MYRTLE BEACH AIRPORT,US,SC,KCRE,33.812,-78.724,+0010.1,19490101,19561123,POINT(-78.724 33.812),2000-01-01
1950-01-01,24023,999999,1950,01,01,28.6,24,20.8,24,1020.7,24,919.6,24,13.3,24,4.1,24,8.9,999.9,54,*,18,*,0,I,999.9,0,0,0,0,0,0,999999,NORTH PLATTE LEE BIRD FIELD,US,NE,KLBF,41.121,-100.669,+0849.5,19480101,19721231,POINT(-100.669 41.121),2000-01-01
1950-01-01,26439,999999,1950,01,01,-14.6,24,-19.5,24,1035,24,942.6,24,14.2,24,20.7,24,26.0,999.9,-9.9,*,-18,*,99.99,,999.9,1,0,1,0,0,0,999999,SHEEP MOUNTAIN,US,AK,PASP,61.812,-147.507,+0835.2,19490101,20041231,POINT(-147.507 61.812),2000-01-01
1950-01-01,13849,747900,1950,01,01,48.2,24,29.5,24,1033.6,24,1024,24,11.9,24,1.9,24,5.1,999.9,64,*,36,*,0,I,999.9,0,0,0,0,0,0,747900,SHAW AIR FORCE BASE,US,SC,KSSC,33.967,-80.467,+0073.5,19411222,20190831,POINT(-80.467 33.967),2000-01-01
1950-01-01,45708,999999,1950,01,01,32,24,27.4,24,997.6,24,994.2,24,20.7,24,3.5,24,10.1,999.9,37.9,*,30,*,0,I,999.9,0,0,0,0,0,0,999999,SHEMYA ISLAND,US,AK,,52.717,174.1,+0039.9,19490101,19551201,POINT(174.1 52.717),2000-01-01
1950-01-01,13966,723510,1950,01,01,52.7,24,50.9,24,1022.9,24,985.9,24,6.4,24,5.7,24,14.0,999.9,59.4,*,48.4,*,99.99,,999.9,1,1,0,0,0,0,723510,SHEPPARD AFB/WICHITA FALLS MU,US,TX,KSPS,33.979,-98.493,+0310.0,19420413,20190901,POINT(-98.493 33.979),2000-01-01
1950-01-01,13921,724567,1950,01,01,42.5,24,41.3,24,1021.9,24,993.2,24,0.6,24,0.3,24,4.1,999.9,46.9,*,39.9,*,99.99,,999.9,1,1,0,0,0,0,724567,SHERMAN AAF,US,KS,KFLV,39.367,-94.917,+0235.0,19370203,19981001,POINT(-94.917 39.367),2000-01-01
1950-01-01,99999,314450,1950,01,01,-38.6,7,-40.7,7,1021.6,7,9999.9,0,999.9,0,3.1,7,6.0,999.9,-24,,-49,,0,I,999.9,0,0,0,0,0,0,314450,SVOBODNYJ,RS,,,51.45,128.117,+0197.0,19471231,20190831,POINT(128.117 51.45),2000-01-01
1950-01-01,99999,947670,1950,01,01,66.3,7,63.3,7,9999.9,0,9999.9,0,8.3,7,4.0,7,12.0,999.9,77,,63,*,0.04,G,999.9,1,1,0,0,0,0,947670,SYDNEY INTL,AS,,YSSY,-33.946,151.177,+0006.4,19430923,20190831,POINT(151.177 -33.946),2000-01-01
1950-01-01,99999,947675,1950,01,01,66.3,7,9999.9,0,9999.9,0,9999.9,0,999.9,0,4.0,7,12.0,999.9,76.3,*,62.8,*,99.99,,999.9,1,1,0,0,0,0,947675,SYDNEY INTL AIRPORT,AS,,,-33.95,151.2,+0003.0,19390331,19940824,POINT(151.2 -33.95),2000-01-01
1950-01-01,24135,999999,1950,01,01,22.3,24,12.3,24,1012.5,24,820.7,24,29.4,24,6.0,24,15.0,999.9,35.1,*,9,*,99.99,,999.9,0,0,1,0,0,0,999999,BUTTE SILVER BOW CO ARPT,US,MT,KBTM,45.965,-112.501,+1686.5,19480101,19610101,POINT(-112.501 45.965),2000-01-01
1950-01-01,14847,727345,1950,01,01,31.6,24,30.6,24,1026.2,24,998.5,24,2.1,24,6.6,24,13.0,999.9,33.1,*,30,*,99.99,,999.9,1,1,0,0,0,0,727345,SAULT STE MARIE,US,MI,KANJ,46.479,-84.357,+0220.7,19480101,19721231,POINT(-84.357 46.479),2000-01-01
1950-01-01,13853,999999,1950,01,01,51.7,24,41.4,24,1031.7,24,1030,24,8.9,24,6.0,24,8.9,999.9,64.9,*,44.1,*,0,I,999.9,0,0,0,0,0,0,999999,SAVANNAH CHATHAM FIELD AAF,US,GA,,32.133,-81.2,+0015.8,19490520,19501001,POINT(-81.2 32.133),2000-01-01
1950-01-01,13899,999999,1950,01,01,58.9,24,53.7,24,1028.9,24,1024.6,24,10.8,24,8.0,24,13.0,999.9,66,*,54,*,0,I,999.9,0,0,0,0,0,0,999999,PENSACOLA REGIONAL AP,US,FL,KPNS,30.478,-87.187,+0036.0,19481231,19721231,POINT(-87.187 30.478),2000-01-01
1950-01-01,14841,999999,1950,01,01,34.7,24,34.6,24,1025.2,24,998.1,24,0.9,24,6.0,24,10.1,999.9,37.9,*,33.1,*,99.99,,999.9,1,1,0,0,0,0,999999,PELLSTON EMMET COUNTY AP,US,MI,KPLN,45.564,-84.793,+0217.9,19480101,19550101,POINT(-84.793 45.564),2000-01-01
1950-01-01,24155,999999,1950,01,01,30.4,24,25,24,1015,24,960,24,19.1,24,3.9,24,11.1,999.9,35.1,*,28,*,99.99,,999.9,1,0,1,0,0,0,999999,PENDLETON MUNICIPAL ARPT,US,OR,KPDT,45.698,-118.855,+0461.5,19380101,19721231,POINT(-118.855 45.698),2000-01-01
1950-01-01,14842,999999,1950,01,01,46,24,45.1,24,1024.1,24,999.4,24,1.5,24,7.3,24,11.1,999.9,48,*,44.1,*,99.99,,999.9,1,1,0,0,0,0,999999,PEORIA GREATER PEORIA AP,US,IL,KPIA,40.668,-89.684,+0201.8,19480101,19721231,POINT(-89.684 40.668),2000-01-01
1950-01-01,93829,999999,1950,01,01,59.9,24,55.5,24,1028.1,24,1025.7,24,8.8,24,14.2,23,18.1,999.9,64.9,*,55.9,*,0,I,999.9,1,0,0,0,0,0,999999,PENSACOLA CHEVALIER FLD NAS,US,FL,CVD,30.35,-87.267,+0021.0,19450201,19550601,POINT(-87.267 30.35),2000-01-01
1950-01-01,13867,999999,1950,01,01,45.7,23,36.4,23,1030,23,997.8,23,6.1,23,3.7,23,13.0,999.9,53.1,*,41,*,99.99,,999.9,1,1,0,0,0,0,999999,PARKERSBURG WSO,US,WV,PKB,39.267,-81.567,+0187.5,19480101,19550101,POINT(-81.567 39.267),2000-01-01
1950-01-01,14810,999999,1950,01,01,43.9,24,43.8,24,1024.2,24,999.7,24,1,24,7.2,24,11.1,999.9,48,*,39.9,*,99.99,,999.9,1,1,0,0,0,0,999999,PARK RIDGE AF,US,IL,,41.983,-87.9,+0203.0,19490101,19581101,POINT(-87.9 41.983),2000-01-01
1950-01-01,93209,723965,1950,01,01,40.6,24,34.1,24,1018,24,987.9,24,17.4,24,5.3,24,20.0,999.9,56.3,*,29.3,*,0,I,999.9,0,0,0,0,0,0,723965,PASO ROBLES MUNICIPAL ARPT,US,CA,KPRB,35.67,-120.628,+0246.9,19411201,20190831,POINT(-120.628 35.67),2000-01-01
1950-01-01,14833,999999,1950,01,01,41.3,24,39.8,24,1025.7,24,987.8,24,1.3,24,4.4,24,8.9,999.9,45,*,37.9,*,99.99,,999.9,1,1,0,0,0,0,999999,JACKSON REYNOLDS FIELD,US,MI,KJXN,42.267,-84.467,+0310.9,19490101,19550101,POINT(-84.467 42.267),2000-01-01
1950-01-01,13956,999999,1950,01,01,61.6,24,54.9,24,1026.9,24,1015,24,8.5,24,8.0,24,14.0,999.9,69.1,*,55,*,99.99,,999.9,1,1,0,0,0,0,999999,JACKSON 4 NW                 ,US,MS,,32.333,-90.233,+0098.1,19480701,19630708,POINT(-90.233 32.333),2000-01-01
1950-01-01,03940,722350,1950,01,01,61.9,24,55.2,24,1026.9,24,1015,24,8.5,24,8.0,24,14.0,999.9,69.3,*,55.4,*,99.99,,999.9,0,1,0,0,0,0,722350,JACKSON INTERNATIONAL AIRPORT,US,MS,KJAN,32.321,-90.078,+0100.6,19420901,20190831,POINT(-90.078 32.321),2000-01-01
1950-01-01,03811,999999,1950,01,01,53.7,24,48.3,24,1026.9,24,1011.4,24,6.2,24,9.5,24,15.9,999.9,57.9,*,50,*,99.99,,999.9,1,1,0,0,0,0,999999,JACKSON MCKELLAR-SIPES REGL A,US,TN,KMKL,35.593,-88.917,+0128.6,19490101,19550101,POINT(-88.917 35.593),2000-01-01
1950-01-01,99999,229540,1950,01,01,-14.3,4,-14.5,4,1020.3,4,9999.9,0,999.9,0,8.9,4,9.9,999.9,-8,,-38,,0.02,E,999.9,0,0,1,0,0,0,229540,VOZEGA,RS,,,60.467,40.2,+0202.0,19480101,20190831,POINT(40.2 60.467),2000-01-01
1950-01-01,99999,301510,1950,01,01,-35.5,4,9999.9,0,1030,4,9999.9,0,12.4,4,999.9,0,999.9,999.9,-29,*,-40,*,0,I,999.9,0,0,0,0,0,0,301510,VORONCOVKA,RS,,,58.85,112.9,+0203.0,19480101,20040630,POINT(112.9 58.85),2000-01-01
1950-01-01,99999,337770,1950,01,01,5.8,4,9999.9,0,1024.8,4,9999.9,0,7.8,4,8.4,4,14.0,999.9,10,,3,*,99.99,,999.9,0,0,1,0,0,0,337770,VOZNESENS'K,UP,,,47.567,31.333,+0034.0,19480102,20160614,POINT(31.333 47.567),2000-01-01
1950-01-01,99999,317860,1950,01,01,-5.4,5,-17.7,4,1015.3,5,9999.9,0,26.4,4,3.0,4,8.0,999.9,0,*,-26,,0.04,E,999.9,0,0,1,0,0,0,317860,VJAZEMSKAJA,RS,,,47.55,134.817,+0089.0,19471231,19981219,POINT(134.817 47.55),2000-01-01
1950-01-01,99999,063100,1950,01,01,33,6,28.5,6,9999.9,0,1030.7,6,2.1,6,3.1,6,7.0,999.9,39,,28,,0,I,999.9,0,0,0,0,0,0,063100,VLISSINGEN,NL,,,51.45,3.6,+0010.0,19280102,20190831,POINT(3.6 51.45),2000-01-01
1950-01-01,99999,300540,1950,01,01,-57.3,6,-59,5,1031.6,5,9999.9,0,0.3,4,0.7,6,4.1,999.9,-54,*,-60,*,0.02,E,999.9,1,0,0,0,0,0,300540,VITIM,RS,,,59.45,112.583,+0190.0,19340805,20190831,POINT(112.583 59.45),2000-01-01
1950-01-01,23172,999999,1950,01,01,54.2,24,32.7,24,1016,24,1018.4,24,29,24,3.5,24,8.0,999.9,71.1,*,36,*,0,I,999.9,0,0,0,0,0,0,999999,INDIO COACHELLA,US,CA,,33.683,-116.167,-0020.1,19481101,19500508,POINT(-116.167 33.683),2000-01-01
1950-01-01,93819,999999,1950,01,01,45.6,24,42.5,24,1026.4,24,996.3,24,3.2,24,6.1,24,10.1,999.9,48.9,*,43,*,99.99,,999.9,1,1,0,0,0,0,999999,INDIANAPOLIS WEIR COOK MUNICI,US,IN,KIND,39.732,-86.279,+0246.3,19480101,19721231,POINT(-86.279 39.732),2000-01-01
1950-01-01,24217,727976,1950,01,01,28.6,24,18,24,1012,24,1005.9,24,10.3,24,9.8,24,26.0,999.9,34,*,18,*,99.99,,999.9,1,0,1,0,0,0,727976,BELLINGHAM INTL AIRPORT,US,WA,KBLI,48.794,-122.537,+0045.4,19480101,20190831,POINT(-122.537 48.794),2000-01-01
1950-01-01,14702,744900,1950,01,01,32.1,24,23.5,24,1031.4,24,1026.3,24,12.3,24,3.7,24,9.9,999.9,42.4,,21.4,,0,G,999.9,0,0,0,0,0,0,744900,BEDFORD HANSCOM FIELD,US,MA,KBED,42.47,-71.289,+0040.5,19430205,19921231,POINT(-71.289 42.47),2000-01-01
1950-01-01,23070,999999,1950,01,01,41.2,24,16.8,24,1018.8,24,825.8,24,50.5,24,7.1,24,15.0,999.9,59,*,30.9,*,0,I,999.9,0,0,0,0,0,0,999999,TRINIDAD LAS ANIMAS COUNTY AP,US,CO,KTAD,37.262,-104.338,+1750.5,19480101,19611001,POINT(-104.338 37.262),2000-01-01
1950-01-01,11621,999999,1950,01,01,78.1,24,68.1,24,1012.8,24,1011,24,11.9,24,7.3,24,14.0,999.9,82.9,*,75,*,0,I,999.9,0,0,0,0,0,0,999999,TRINIDAD BWI,TD,,MCGU,10.683,-61.617,+0013.1,19450301,19550831,POINT(-61.617 10.683),2000-01-01
1950-01-01,23160,999999,1950,01,01,56.9,24,37.5,24,1017.2,24,928.5,24,46.6,24,4.8,24,10.1,999.9,68,*,48,*,0,I,999.9,0,0,0,0,0,0,999999,TUCSON INTERNATIONAL AP,US,AZ,KTUS,32.131,-110.955,+0778.8,19460601,19721231,POINT(-110.955 32.131),2000-01-01
1950-01-01,99999,228870,1950,01,01,-4,4,-9.5,4,1016,4,9999.9,0,5.3,4,11.0,4,14.0,999.9,-2,*,-6,*,0.02,E,999.9,0,0,1,0,0,0,228870,KOTLAS,RS,,ULKK,61.233,46.717,+0056.0,19480104,20190831,POINT(46.717 61.233),2000-01-01
